anon_screen_name,QuzAttmptAvg1,QuzCount1,QuzAvSco1,QuzLagMean1,LecLag1,LecCount1,VidActCount1,eff1,QuzAttmptAvg2,QuzCount2,QuzAvSco2,QuzLagMean2,LecLag2,LecCount2,VidActCount2,eff2,QuzAttmptAvg3,QuzCount3,QuzAvSco3,QuzLagMean3,LecLag3,LecCount3,VidActCount3,eff3,QuzAttmptAvg4,QuzCount4,QuzAvSco4,QuzLagMean4,LecLag4,LecCount4,VidActCount4,eff4,QuzAttmptAvg5,QuzCount5,QuzAvSco5,QuzLagMean5,LecLag5,LecCount5,VidActCount5,eff5,QuzAttmptAvg6,QuzCount6,QuzAvSco6,QuzLagMean6,LecLag6,LecCount6,VidActCount6,eff6,QuzAttmptAvg7,QuzCount7,QuzAvSco7,QuzLagMean7,LecLag7,LecCount7,VidActCount7,eff7,QuzAttmptAvg8,QuzCount8,QuzAvSco8,QuzLagMean8,LecLag8,LecCount8,VidActCount8,eff8,Finalgrade,FinalScore,Class,EngStatus
8299c333661b3ee3aea3b56941f106eeefbd8204,0,0,0,0,0,0,16,119,0,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,Fail,BelowAverage,Time<10Mins
829fbf579292a06aa38eedde2bb035b888606ee5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,3928,0.05,Fail,AverageEngaged,Time<20Mins
82a0f8950a859c658776422c165d57a21563de04,0,0,0,0,0,0,1,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
82a17fd4db6b863c82f12f29e9adf885ab42d394,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3193,0,0,0,0,0,0,0,16242,0,0,0,0,0,0,0,14876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,Fail,AboveAvgEngaged,Time >=1 hour
82a2788058cdcfea6964ebd260864caf6272c547,0,0,0,0,0,0,15,3815,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,AverageEngaged,Time<20Mins
82a6af71496450a7babf4010e3dadf08c9127a72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
82b31fdc1b9843dbfc37a0e4a79a09bd40b6ef93,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5405,0,0,0,0,0,0,0,4107,0.06,Fail,AverageEngaged,Time<30Mins
82c617618b5647ec18716732218b1216cb6b69ec,0,0,0,0,0,0,2,1449,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,Fail,BelowAverage,Time<10Mins
82ccd667e23a89a84d8c9b9a08c7df3c9751e5b6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
82cd1fcb7c48da44f713ca9671a9076d29c877c0,0,0,0,0,0,0,1,9638,0,0,0,0,0,0,1,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,Fail,AverageEngaged,Time<30Mins
82dc835beb188acd751d3143027a196cd29dd79d,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,1,0.03,Fail,AverageEngaged,Time<20Mins
82e57b6b95892a7d603209c66d1cec745d326862,0,0,0,0,0,0,3,4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0.13,Fail,AverageEngaged,Time<20Mins
82e59a7609f120a75f74fdcd2ec7cdd090ce739a,0,0,0,0,0,0,12,4265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,BelowAverage,Time<10Mins
82e839859115ef07cd8df795c64e7d17856c1504,0,0,0,0,0,0,2,1089,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,53,0.02,Fail,BelowAverage,Time<10Mins
82ee966db22b68caa37057d27f11b358d06d2b80,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,10380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,AverageEngaged,Time<30Mins
82efa7efa461445d3f7dfea2a46346613bb8f629,0,0,0,0,0,0,6,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<20Mins
82fee9b3a28be08d4c43d0caf10f5255565b6844,0,0,0,0,0,0,6,1065,0,0,0,0,0,0,0,8931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Fail,AverageEngaged,Time<30Mins
83024f39635bc4a5339d707c40046caa6cf543ff,0,0,0,0,0,0,61,13317,0,0,0,0,0,0,31,13714,0,0,0,0,0,0,0,4666,0,0,0,0,0,0,244,16471,0,0,0,0,0,0,49,11014,0,0,0,0,0,0,0,2329,0,0,0,0,0,0,0,13173,0,0,0,0,0,0,0,19999,0.88,Pass,AboveAvgEngaged,Time >=1 hour
83099ad8c819e826ab217c5c62bf118f126ea0ec,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
8319cebc4c307226200ce4d9e0c99b5fcfd4ec0b,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,21,750,0,0,0,0,0,0,0,3526,0,0,0,0,0,0,0,30591,0,0,0,0,0,0,0,60148,0.93,Pass,AboveAvgEngaged,Time >=1 hour
8323b675e0225327b4c6a5f790d3c16631c76ee8,0,0,0,0,0,0,25,9307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<20Mins
8328128240810c4eb087a843f6dfc28839642fd3,0,0,0,0,0,0,18,6100,0,0,0,0,0,0,0,5741,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,Fail,AverageEngaged,Time<1hour
832f8154dd3f83c3eea62776be5de123b161c6a5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
8338a507fc431ba8842669a8a45b9e1370fd6580,0,0,0,0,0,0,13,8178,0,0,0,0,0,0,0,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,Fail,AverageEngaged,Time<30Mins
8358efb9b07ae825e44c1a9434a43f098d92c5eb,0,0,0,0,0,0,3,5113,0,0,0,0,0,0,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Fail,AverageEngaged,Time<20Mins
8363d5e454f81795543a2907177204cc25a5f081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0.02,Fail,BelowAverage,Time<10Mins
83640cc3dc8088b8591e89c825cc9a90cb65e339,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138,0,0,0,0,0,0,0,4916,0,0,0,0,0,0,0,0,0.02,Fail,AverageEngaged,Time<30Mins
83676c0d0c96aac8026fe14f235bc6b902fb6b77,0,0,0,0,0,0,12,7725,0,0,0,0,0,0,10,3230,0,0,0,0,0,0,0,562,0,0,0,0,0,0,37,11148,0,0,0,0,0,0,11,6943,0,0,0,0,0,0,0,5251,0,0,0,0,0,0,0,35895,0,0,0,0,0,0,0,0,0.82,Pass,AboveAvgEngaged,Time >=1 hour
8369e1aca9b111a4bad7025889af2dc73655d544,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
836beabc3499523a473d43fbd067ee277c88fed4,0,0,0,0,0,0,8,21338,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9884,0,0,0,0,0,0,51,16784,0,0,0,0,0,0,0,9867,0,0,0,0,0,0,0,8433,0,0,0,0,0,0,0,19721,0,0,0,0,0,0,0,2,0.84,Pass,AboveAvgEngaged,Time >=1 hour
8375886d229e852fe225e6f6989c1404f1ff76b0,0,0,0,0,0,0,13,7720,0,0,0,0,0,0,28,13158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,Fail,AverageEngaged,Time<1hour
838858a33092db3a994a20c813b4695453a82625,0,0,0,0,0,0,16,7226,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,276,0,0,0,0,0,0,8,2563,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,8369,0,0,0,0,0,0,0,5634,0,0,0,0,0,0,0,1035,0,Fail,AverageEngaged,Time<1hour
83885cb0463ca40d0e054dbd7de28b0db18d34bb,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
838a2a5bd330f06a19a70d816972dc0fd89ef8cc,0,0,0,0,0,0,1,713,0,0,0,0,0,0,0,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,AverageEngaged,Time<20Mins
8397aa7e8fdb91fbf44b7736fd9bf22f70960a6a,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1407,0,0,0,0,0,0,5,14483,0,0,0,0,0,0,0,24551,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,Pass,AboveAvgEngaged,Time >=1 hour
8397bb0f01af089e243a333e3d2cb4842f87ffcb,0,0,0,0,0,0,7,13058,0,0,0,0,0,0,6,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,15221,0,0,0,0,0,0,38,14526,0,0,0,0,0,0,0,48286,0,0,0,0,0,0,0,8422,0,0,0,0,0,0,0,8523,0.86,Pass,AboveAvgEngaged,Time >=1 hour
83a29b42831c8d9b8f6010d3338a3c880eaa0826,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0.06,Fail,AverageEngaged,Time<20Mins
83a2f6d6553ff0eba69c6504fc21bda3b9cc9b6f,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
83a61c1e60af571bcd9a99d218fb6cb34e23fd05,0,0,0,0,0,0,80,23203,0,0,0,0,0,0,0,1278,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,Fail,AverageEngaged,Time<1hour
83aba4c2b7253d1c85e386c2a1b7d045403b6c91,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,Fail,BelowAverage,Time<10Mins
83bf05418884775b507c1c1183f7045bf251a652,0,0,0,0,0,0,13,3086,0,0,0,0,0,0,0,6772,0,0,0,0,0,0,0,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,Fail,AverageEngaged,Time<30Mins
83c7e18d870c1dc04cfe76fec77db4abbac4d75a,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
83cb1ce076b4626830862081ac243f91fed0352f,0,0,0,0,0,0,11,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,BelowAverage,Time<10Mins
83d4b69d2fa87292cfd8393e2ed957f3a302923c,0,0,0,0,0,0,11,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
83f8f3286375479c4a8183154590cf758ccdbf43,0,0,0,0,0,0,4,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
83febfebea76bc1835e68ee141bdb661d07597dc,0,0,0,0,0,0,43,16082,0,0,0,0,0,0,0,2055,0,0,0,0,0,0,0,3814,0,0,0,0,0,0,0,4285,0,0,0,0,0,0,0,1584,0,0,0,0,0,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,Fail,AboveAvgEngaged,Time >=1 hour
83fedc098471143471d66b3b7710b57f292b4683,0,0,0,0,0,0,5,14968,0,0,0,0,0,0,2,33711,0,0,0,0,0,0,0,23389,0,0,0,0,0,0,148,12564,0,0,0,0,0,0,51,28486,0,0,0,0,0,0,0,22294,0,0,0,0,0,0,0,24257,0,0,0,0,0,0,0,15410,0.84,Pass,AboveAvgEngaged,Time >=1 hour
8406645a6d04c586db67a661cef498b8539b5e48,0,0,0,0,0,0,8,6501,0,0,0,0,0,0,0,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,Fail,AverageEngaged,Time<20Mins
84352c31dae676e6100b770e259f64c284e18f02,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548,0,0,0,0,0,0,0,0,0.03,Fail,AverageEngaged,Time<20Mins
843f66062e6e7717c828f79b136f2a0328179369,0,0,0,0,0,0,4,2616,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<20Mins
8443b097455ecf7dc6f2b8e4e2328c2f43274bfc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,Pass,BelowAverage,Time<10Mins
8443efd58db0bbcd7a7edbbdb3f0b7807d947dfd,0,0,0,0,0,0,4,6539,0,0,0,0,0,0,1,9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,Fail,AverageEngaged,Time<1hour
844b1a80176be8d19ed6afb3b3c9f3ba626d86b3,0,0,0,0,0,0,21,8704,0,0,0,0,0,0,0,6669,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Fail,AverageEngaged,Time<1hour
844e5210e3db4685babb8d7836ab3ca017d10fee,0,0,0,0,0,0,8,5373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<20Mins
8456822dd868da66a3953e04b0cda089dad48dd9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
8459b33afb236ceaed5999e4ab8c9d765cf37599,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6401,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,Fail,AverageEngaged,Time<20Mins
846da07ea891b9f70cf4cbf69bb45fd5ce5187e7,0,0,0,0,0,0,29,0,0,0,0,0,0,0,5,43244,0,0,0,0,0,0,0,2481,0,0,0,0,0,0,50,40704,0,0,0,0,0,0,12,51721,0,0,0,0,0,0,0,1916,0,0,0,0,0,0,0,18947,0,0,0,0,0,0,0,6854,0.89,Pass,AboveAvgEngaged,Time >=1 hour
846dddce0d80437685f1dec337ff0f53be65b553,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0.02,Fail,BelowAverage,Time<10Mins
8476d52216cb883d35589874a2fc39f91b605c83,0,0,0,0,0,0,21,1811,0,0,0,0,0,0,0,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,Fail,BelowAverage,Time<10Mins
847ad22fc6d362d34a47db97ae3acb82e47563d8,0,0,0,0,0,0,6,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,7273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,Fail,AverageEngaged,Time<30Mins
84a56a0250b504d872509b4a184315fb02bae7b9,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,Fail,BelowAverage,Time<10Mins
84aa037dd34eb20c313a0fd976b2d85292538629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
84b2b6525c9d3d29d86df33589598397de92b98a,0,0,0,0,0,0,16,4372,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,2179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,2323,0,0,0,0,0,0,0,1073,0,0,0,0,0,0,0,0,0,Fail,AverageEngaged,Time<30Mins
84ba7f0dfd572a6094be04edae0fb12c6d0a1e76,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
84bd6eed711a2c10eb9f180e02e2095abb4228fb,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
84c42a326478d2783061a43d3ede15dcc207a79e,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,18151,0,0,0,0,0,0,0,7431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,Fail,AverageEngaged,Time<1hour
84cac4d4dff206c27aaeeb05f4b5c5e7584e6607,0,0,0,0,0,0,11,17616,0,0,0,0,0,0,6,7792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2918,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,Fail,AverageEngaged,Time >=1 hour
84e083b27dae06ce3319cb0ca67f1b74fbb7ebab,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,14168,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,0.03,Fail,AverageEngaged,Time<1hour
84e514e0e9d50223ef3e3e756ca9b52531009d74,0,0,0,0,0,0,1,645,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
85095c7ca774b174e533967669a76f6656a726cd,0,0,0,0,0,0,15,9075,0,0,0,0,0,0,2,8640,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,1370,0,0,0,0,0,0,8,7592,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5463,0,0,0,0,0,0,0,4916,0.86,Pass,AboveAvgEngaged,Time >=1 hour
850de33c84201a99c72586e434524d4743b3a30f,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.01,Fail,BelowAverage,Time<10Mins
850ed95c8dc26ee9a4cb8913fa5cd198276fd7e3,0,0,0,0,0,0,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fail,BelowAverage,Time<10Mins
851dbce9ec656e7ca081046f14c085559cea80dc,0,0,0,0,0,0,36,4372,0,0,0,0,0,0,27,3198,0,0,0,0,0,0,0,3337,0,0,0,0,0,0,39,501,0,0,0,0,0,0,4,5549,0,0,0,0,0,0,0,12551,0,0,0,0,0,0,0,7745,0,0,0,0,0,0,0,32,0.64,Pass,AboveAvgEngaged,Time >=1 hour
851e366f9dc1c06b81acb1d98192a346908978a1,0,0,0,0,0,0,9,2814,0,0,0,0,0,0,30,36568,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,Fail,AboveAvgEngaged,Time >=1 hour
